"Hm0","THp","Tm01","Tm02","Tp","U10","wind_dir"
2.6,220,8.2,6.8,8.8,7.3,241.4
2.5,19,8.4,7.2,8.8,6.6,215.5
2.5,19.4,8.6,7.4,9.1,6.8,189.3
2.5,20.2,8.6,7.3,9.3,7.4,168.3
2.5,21.4,8.5,7,9.4,8.6,152.5
2.6,22.9,8.2,6.6,9.5,9,137.1
2.6,24.7,8.2,6.6,9.6,8.4,120.2
2.7,185.1,8.4,6.9,9.5,6.5,144.9
2.7,185.1,8.4,7,9.9,10.1,202
3,189,8.1,6.5,9.9,11.7,206.5
3.2,192.4,7.9,6.4,9.7,12.2,202.8
3.5,193,8,6.6,9.8,12.9,199.9
3.9,193.7,8.3,6.8,9.5,14.7,207.2
4.7,190.8,8.9,7.3,9.7,16.3,204.3
5.7,190.3,9.7,8,10.3,17.8,209.2
6.7,259.7,11,9,12.9,15.3,230.6
7.7,262.9,12.4,10.5,14.2,15.4,265.1
8.5,268.5,13.2,11.3,15,16.4,280.6
8.6,278.4,13.3,11.2,15,16.8,283.2
8.3,292,12.9,10.9,14.8,16.5,286.7
7.9,312.2,12.6,10.6,14,16.1,290.1
7.5,323.1,12.4,10.4,14,15.9,293.8
7.2,328.6,12.1,10.1,14,15.6,298.3
6.9,331.1,11.9,9.8,13.9,15.3,304.1
6.6,332.9,11.6,9.6,13.6,14.6,309.8
6.1,334.4,11.4,9.5,13.3,13.7,313.5
5.6,335.9,11.1,9.2,12.9,12.9,315.7
5,337.9,10.7,8.9,12.7,11.4,318.5
4.3,340.8,10.4,8.8,12.1,9.2,321.4
3.8,344.2,10.2,8.8,11.5,7,319.6
3.4,346.1,10.1,8.9,11.1,5.2,316.4
3.1,347.4,10.1,9.1,10.4,3.1,328.7
3,348.6,10.2,9.2,10.5,1.3,44.8
2.8,18.3,10.2,9.2,10.3,3.2,114.6
2.7,18.9,10.2,9.2,10.2,5.2,122.3
2.5,19.1,10.1,9.1,10.1,7,117.3
2.4,19.3,10,9,10,8.6,120.5
2.3,19.5,9.8,8.2,9.9,8.6,130.5
2.3,19.6,9.2,6.8,9.8,5.1,156.2
2.2,19.8,9.4,7.4,9.8,3.7,239.8
2.3,241.7,9.4,7.6,9.9,5.8,270.6
2.4,241.6,9.2,7.5,10.2,5.5,275.4
2.4,241.7,9.3,7.9,10.3,2.4,264.2
2.4,243.1,9.3,8.1,10.4,5.1,136.1
2.3,244.9,9.3,7.9,10.3,12.3,137.6
2.7,244.9,7.5,5.6,10.2,17.4,139.3
4.2,152.7,6.9,5.9,7.3,20.5,142
5.1,175,8.3,7.1,9.1,16.8,160.2
4.4,188,8.7,7.6,9.6,11.8,189.4
3.7,198.1,8.8,7.6,9.7,10.3,205.5
3.3,207.6,8.6,7.4,9.6,9.1,210.7
3,214.1,8.6,7.4,9.5,7.9,209.2
2.8,222.1,8.6,7.5,9.4,7.1,207.1
2.8,222.5,8.8,7.7,9.6,6.3,219.7
3,216.7,9.2,8,9.9,7.2,260.2
3.3,281,9.4,7.9,10.6,10.6,270.5
3.8,278.4,9.2,7.4,10.9,12.3,251.1
4.2,203,9.2,7.4,11.1,13.2,222
4.7,201.9,9.5,7.7,11.2,14.4,211.4
5.4,202.9,10.2,8.2,11.8,14.6,212.5
6.2,207.1,11,9,12.8,14.6,212.2
7,218.4,11.8,9.8,13.6,15.5,217.8
8,235.8,12.5,10.3,14.1,17.1,232.6
9,248.9,13,10.8,14.8,18.2,238.2
9.4,254.8,13.4,11.2,15.1,17.5,237.5
9.1,258.9,13.4,11.2,15.2,16.6,234
8.4,262.1,13.1,11,15,15.6,231
7.5,263.8,12.8,10.8,14.7,13.3,221
6.6,264.6,12.5,10.8,14.1,10.2,191.6
5.8,264,12.2,10.6,13.8,9.6,148.8
5.3,262.5,11.8,10.4,13.2,8,143.2
5.1,259.6,11.6,10.4,12.8,4.8,176.1
5.4,204.6,11.8,10.8,12.6,6.2,274.9
5.8,201.5,12.4,11.2,13,14.8,289.3
6.6,202.9,12.1,9.7,14,17.9,275.8
7.4,216.1,11.8,9.3,14.6,17.6,259.3
7.8,230.2,11.9,9.5,14.5,18.2,249.3
8.1,230,12,9.7,14.3,18.2,245.1
8.1,229.6,12.1,9.8,14,17.5,239.3
7.8,230.2,12,9.8,14.2,17.5,237.4
7.3,230.9,11.8,9.7,13.9,15.8,231.8
6.9,231.8,11.6,9.5,13.5,16.3,230.1
6.8,232.8,11.4,9.3,13.2,16.3,232.1
6.7,234.4,11.3,9.4,12.9,14.9,234.9
6.7,239.9,11.4,9.5,12.6,15.8,251.6
7.2,248.9,11.4,9.6,13,18,261
7.8,252.5,11.5,9.7,12.8,18.7,259.5
7.8,250.3,11.6,9.8,13.1,17.5,250.8
7.3,247.9,11.6,9.8,13,16.5,245
6.9,246.8,11.4,9.5,12.7,16.3,243.6
6.6,246.3,11.1,9.3,12.6,15.9,241.6
6.1,245.6,10.8,9.1,12.3,14.8,236.7
5.6,245.8,10.6,8.9,12,13.3,229.2
5,251.8,10.4,8.8,11.8,11.6,225.1
4.4,259.7,10.4,8.8,11.8,8.8,230
3.9,266.2,10.3,9,11.5,6.8,249.7
3.5,268.2,10.2,9,11.3,6.9,260.1
3.2,268.8,10,8.6,11.1,7.9,250.9
3.1,268.4,9.6,7.9,10.8,8.9,242.4
3.1,267.6,9.2,7.4,10.6,9.1,230.1
3.1,189.7,9,7.1,10.7,9.6,209
3.2,189.6,8.7,6.9,10.5,10.8,186.4
3.3,185.9,8.3,6.5,10.4,12.6,165.6
3.6,187.3,8,6.5,10,13.6,185.6
4,204.4,8.2,6.8,9.4,15.7,223.5
4.5,219.3,8.5,7.1,9.5,16.5,231.7
5.2,223.5,8.9,7.6,10,17.9,231.8
6,222.6,9.6,8.2,10.7,18.6,233.7
7,227.3,10.4,8.8,11.5,19.5,234.4
8.1,232.2,11.2,9.5,12.5,20.5,237.6
9.1,242.5,12,10.1,13.3,21.6,242.8
9.9,246.7,12.6,10.6,13.9,21.5,245.2
9.3,245.9,12.9,10.9,14.2,16.9,228.1
8,252.2,12.9,11.1,14.3,13.6,184.9
7.6,217.4,12.6,10.9,14,13.5,245
9.1,235.1,13,11,14.2,21.2,262.7
10.7,231.2,13.6,11.3,15.3,21,249.8
11,232.1,13.7,11.3,15.4,21.4,246.7
11.1,235,13.5,11.2,15.3,22,246.7
11.2,240.2,13.5,11.2,15.6,22.1,247.8
11.4,250.3,13.6,11.3,15.5,22.6,249.9
11.7,256,13.7,11.4,15.5,23.2,251.9
12.1,259.8,13.8,11.6,15.7,24,253.9
12,264.8,13.8,11.6,15.3,23.1,255.9
11.2,268.2,13.7,11.3,15.6,21.2,256.9
10,269.3,13.2,10.9,15.1,19.9,256.1
8.8,270,12.6,10.3,14.6,18.3,257.7
7.4,270.8,12,9.7,13.9,15.9,258.8
6.2,271.5,11.4,9.2,13.6,13.9,256.1
5.2,271.7,10.8,8.6,13,12.4,253.6
4.6,271.5,10.1,7.9,12.6,13,260.8
4.4,271.1,9.3,7.4,11.7,13.9,264
4.7,270,8.9,7.3,10.2,16.7,261.1
5.6,269.1,9.2,7.8,10.4,19.3,259.5
6.8,271.1,9.9,8.5,11,20.8,259
7.8,273.7,10.7,9.1,11.8,21.2,259.3
8.3,274.1,11.3,9.6,12.5,20.5,259.9
8.4,275.1,11.6,9.8,12.6,19.9,261.9
8.1,277,11.8,9.8,13.4,18.1,267.5
7.2,279.7,11.7,9.8,13.5,15.1,273.2
6.1,282,11.7,9.8,13.6,11.2,269.9
5.2,282.4,11.7,9.9,13.5,8.1,250.2
4.5,282.3,11.6,10.1,13.4,6.7,208.1
4,281.9,11.4,10,13.1,8.1,146.3
3.6,281.5,11,9.1,12.6,12.1,125.3
3.7,281,9.5,7.1,12.4,11.8,199.6
4.6,219.1,8.8,7.2,9.7,17.5,230.9
5.4,227,9.4,7.9,10.6,16.1,230.6
5.3,227.5,9.9,8.3,11.2,13.8,219.6
5.1,229.3,10.3,8.5,11.4,13.2,205.7
5,231.8,10.6,8.5,11.7,12.3,194.4
5.2,232.5,10.6,8.3,11.6,13.6,193.7
5.6,231.2,10.4,8.2,11.5,15.3,195.3
6.1,227.9,10.4,8.4,11.5,16.5,201.3
6.4,225.6,10.7,8.7,12,15.9,200
6.3,224,11,9,12.5,15.2,196.3
6.2,222.2,11,9.1,12.7,15.3,194.1
6.3,216.6,11,8.9,12.8,16,198.7
6.6,214.8,10.9,8.8,12.8,17.7,205.4
7.2,215.3,11,9,12.9,19,205
7.9,217.3,11.3,9.4,12.9,20,204.7
8.7,222.8,11.8,9.8,13.5,21,210.1
9.5,227.5,12.3,10.2,13.9,21.5,216
10.2,234.2,12.7,10.5,14.4,22.1,215.5
10.7,240,13.1,10.9,14.9,21.7,223.6
11,245.6,13.5,11.2,15.5,21.7,255
10.9,253.5,13.5,11.2,15.4,21.4,260.9
10.4,254.6,13.3,11,15.7,20.2,256.1
9.4,253,13,10.8,15.1,18.4,244.9
8.1,249.9,12.6,10.4,14.6,16.3,222.9
7.6,243.5,11.8,9.6,14.3,18.9,207.7
8.1,233.6,11.7,9.8,13.2,17.9,243.8
8.1,239.1,12.2,10.5,13.6,16.4,260.6
7.7,239.8,12.4,10.6,13.9,16.4,255.9
7.2,240.7,12.2,10.1,14,15.4,252
6.6,241.6,12.2,10,14.1,12.9,255.1
5.9,242.2,12.3,10.3,14.2,9.4,252.1
5.5,242.5,12.4,10.8,14.1,7.1,234.8
5.1,242.4,12.4,10.9,14,6.5,223.3
5,241.9,12.2,10.7,13.8,7.4,214.4
5.2,240.1,11.7,9.8,13.6,12,212.7
6.2,237,11.1,8.9,13.3,18,224.7
7.1,237.6,11.2,9.1,13.2,17,230.8
6.9,239.7,11.4,9.3,13.4,15.7,229.5
6.5,240.4,11.3,9.1,13.4,15.6,223
6.3,240.1,11,8.8,13.3,16.4,220.1
6.4,239.4,10.8,8.7,12.6,16.8,221.2
6.5,239.6,10.8,8.8,12.6,16.4,222
6.4,242.5,11.1,9.2,12.9,13.8,234.2
6.2,248.2,11.6,9.6,13.4,13.6,277.5
6.2,254.3,11.5,9.1,14,17.3,298.7
6.6,256.2,11,8.6,14.2,16.8,301.4
6.3,256.2,11,8.9,13.9,13.6,296.6
5.6,255.6,11.4,9.6,13.4,9.8,282.9
4.9,255,11.5,10.2,13,5.9,241.6
4.3,254.6,11.3,10.2,12.9,10,175.9
4,254.2,10.3,8.4,12.2,16.7,170.4
5.2,228.9,8.8,7.3,9.6,18.3,230
6.3,243.3,9.7,8.2,10.7,19.4,236.4
7.5,251.9,10.7,9.1,11.8,20.1,237.9
9,256.4,11.9,10,13.4,21.3,240.9
11,260.6,13.3,11,14.9,23.1,241.5
13.1,265.1,14.5,12.1,16.7,24.4,244.8
14.5,265.2,15.3,12.8,17.9,24.5,248.2
14.5,264,15.6,13,17.9,23.1,249.5
13,264.4,15.3,12.7,17.9,20.8,249.6
10.9,266.8,14.7,12.1,17.7,18,253.7
8.8,269.4,13.8,11.2,17.3,14.9,262
7.1,270.5,13,10.5,16,13.2,277.6
6,270.9,11.9,9.4,15,14,289.9
5.6,271.4,10.7,8.3,13.9,15.6,293.5
5.4,272.2,9.9,7.9,12.6,15.8,290.9
5.1,271.8,9.7,7.8,11.4,14.4,283.3
4.8,267.9,10,8,12.3,12.2,268.1
4.5,203.1,10.6,8.3,12.7,10.4,246
4.4,208.7,10.5,8.3,12.7,11.1,239.9
4.3,214,10,7.8,12.5,12.1,241.1
4.3,217.8,9.7,7.8,12,11.5,231.2
4.3,221.6,9.7,7.9,11.5,11.6,236.4
4.9,232.3,9.5,7.9,11.3,16.5,257.6
6.1,252,10.1,8.4,11.5,17.2,253.2
6.6,244,10.8,9,12.2,16.2,240.4
6.7,240.1,11.3,9.4,12.7,15.5,229
6.8,268.2,11.8,9.9,13.5,13.7,221
7,271.4,12.7,10.8,14.1,9.7,215.6
7.2,274,13.5,11.9,15.6,4.1,232.2
7.2,275,14,12.4,15.4,5.8,334.3
7,274.6,14.2,12.6,15.6,11.4,347.1
6.6,273.4,14.1,12.5,15.4,12.4,346
6.2,272.5,13.7,12,15.5,11.2,338.1
5.7,272.3,13.3,11.2,15,9.9,329
5.1,272.4,12.9,11,14.5,7.1,330.7
4.5,272.6,12.5,11.2,13.8,2.5,340.4
4.1,272.8,12,10.9,13.4,3.4,144.9
3.7,273.2,11.4,10.5,12.8,8.9,150.2
3.4,273.6,10.9,9.9,12.3,14.7,148.3
3.5,273.8,9.2,7,11.7,19.6,147.6
4.7,182.1,7.6,6.3,7.7,21.7,150.9
5.5,184.2,8.4,7.2,9.3,17.9,166.6
5.2,194.6,9,7.7,9.9,15.2,185
5,198.9,9.2,7.9,10.2,15.9,186.3
5.3,198.6,9.3,7.9,10.3,16.8,184.3
5.7,200.1,9.7,8.1,10.3,17.1,182.7
6.2,201.5,10.2,8.4,11.6,17.4,178.9
6.8,199.4,10.7,8.8,12.2,18.6,175.9
7.4,201.1,11.2,9.2,12.5,17.9,180.5
7.4,238.7,11.9,9.7,14.1,14.9,220.1
7.5,245.1,12.7,10.3,14.9,15.1,240.2
7.8,249.1,13.2,10.7,15.6,14.3,232.1
7.7,252.3,13.5,11,16.1,13.6,225.5
7.3,255.1,13.6,11.2,16,11.5,215.3
6.7,257.8,13.6,11.4,15.8,9.6,182.3
6.2,262.2,13.4,11.1,15.2,12.5,140.8
5.9,269.1,12.5,9.3,15.2,16.9,121.6
6.4,272.4,10.8,8.2,14.9,20.8,111.3
7.5,130.6,10,8.2,10,22.8,107.4
8.5,133.6,10.7,9.1,11.4,21.7,114.5
8.1,147.3,11.5,10,12.6,15.6,138.7
7.9,201.6,12.3,10.8,12.9,16.8,192.3
9.6,214.1,13.3,11.2,14.8,21,210.7
10.8,216.5,13.6,11.4,15.5,21.4,210.7
10.4,218,13.3,11.2,15.1,20.4,208.9
9.6,218.8,12.9,10.8,14.6,19.2,206.7
8.7,218.9,12.6,10.6,14.1,17.7,202.3
7.9,219,12.2,10.3,13.9,16.5,198.2
7.3,219.5,12,10,13.6,16,197.2
6.9,219.5,11.7,9.7,13.4,15.6,199.7
6.7,219.8,11.5,9.5,13.2,15.3,201.4
6.8,220.6,11.5,9.5,13.1,16.4,204
7.4,239.7,11.5,9.5,13.2,18.3,202
8.3,231.5,11.7,9.7,13.5,20.3,202.1
9.2,229.7,12.1,10.1,13.8,21.2,207.6
9.8,234.2,12.6,10.5,13.9,20.8,221.5
9.9,241.3,12.8,10.8,14.5,20.3,230.5
9.5,245.3,12.8,10.8,14.5,19.3,233.7
8.8,250.8,12.6,10.6,14.3,18.2,235.7
8.1,254.6,12.3,10.3,13.8,17.3,236.4
7.5,256.8,12,9.9,13.8,16.7,237.1
7.2,258.6,11.6,9.6,13.4,16.9,243.1
7.2,261.9,11.4,9.3,13.1,17.7,252.4
7.3,269.3,11.3,9.3,12.9,18.2,259.1
7.1,272.5,11.2,9.2,12.8,17.1,261.3
6.1,274.1,10.9,8.9,12.9,14.2,256.6
5,274.6,10.6,8.7,12.3,11.2,237.2
4.3,274,10.1,8.2,11.8,11.5,204.5
4.1,272.2,9.1,7.3,11.5,14.4,187.3
4.6,200.2,8.5,7.1,9.7,17.4,181.7
5.5,204.1,8.9,7.5,10,19.5,177.3
6.5,203.1,9.7,8.1,10.9,20.8,175.2
7.6,202.3,10.5,8.8,11.5,21.2,177.8
8.1,206.7,11.2,9.3,12.5,19,189
7.9,211.4,11.6,9.6,12.6,17.8,202
7.7,214.8,11.6,9.6,13.1,18.8,203.6
8.2,219.9,11.7,9.6,13.3,20.2,203.3
9.2,229,12.4,10.1,14,20.8,208.7
10,243.6,13.1,10.6,15.4,20.6,214
10.3,251.1,13.5,10.8,16.6,20,217.6
10,254.1,13.6,10.8,17.1,18.9,220.4
9.1,255.5,13.4,10.6,16.9,17.1,222.6
8.1,256.4,13.1,10.3,16.4,15,220.5
7,257.1,12.8,10,15.8,13.3,211.1
6.2,257.7,12.4,9.6,15.6,12.6,198.8
5.6,258.1,11.8,9,14.8,12.2,190.4
5,258.6,11.3,8.6,14.3,11.2,168.6
4.8,259.2,10.6,7.9,14.2,13.4,152.5
5.2,178.7,9.5,7.5,13.5,17.5,160.6
6.3,184.4,9.6,8.1,10.2,19.9,173.4
6.7,187.6,10.3,8.8,11.3,16.9,179.9
6.6,178.6,10.6,9.1,11.5,17,175.6
1.1,195.1,4.9,4.5,5.2,4.1,229.2
1.1,174.4,5.1,4.7,5.3,4.9,282.4
1.1,277,5.1,4.6,5.4,6.8,305.1
1.2,285.1,5.2,4.6,5.9,7.6,312.5
1.4,288,5.4,4.7,5.9,8.4,314.2
1.6,289.3,5.8,4.8,6.2,9,315.6
1.8,108.3,6.2,5.1,8.7,9.1,317.3
1.9,107.7,6.6,5.3,8.6,8.7,317.7
2,107.4,7,5.5,8.8,8.4,316.2
2.1,284.3,7.6,5.8,9.3,8.3,313.2
2.2,285.2,8.3,6.2,9.7,7.9,310.9
2.3,285.5,9,6.7,10.8,6.9,305.2
2.3,285.4,9.4,7.3,11.9,5.6,289.4
2.3,285.1,9.6,7.7,11.5,4.8,257.1
2.2,284.7,9.6,8,11.5,4.5,212.7
2.2,284.4,9.3,7.5,11.2,7.7,170.9
2.4,284.2,8.1,6.1,10.9,10.6,165.4
2.7,284.2,7.3,5.8,10.7,11.2,178.9
2.8,208.5,7.3,6,7.6,11.2,191.1
2.9,215.2,7.4,6.1,8,12.3,196.4
3.1,222.8,7.5,6.2,8.4,12.4,201.4
3,229,7.6,6.3,8.7,11.5,212.4
2.7,237.9,7.7,6.4,8.9,8.8,228.8
2.4,243.5,8.1,6.8,9.6,5.7,243.6
2.3,269.3,8.5,7.3,9.7,3.9,256.8
2.2,272,8.7,7.7,9.8,4.2,287.6
2.1,273.5,8.8,7.8,9.8,5.3,313.6
2,275,8.7,7.6,9.7,7.2,327.6
2,277.4,8.2,6.5,9.8,9.2,332.4
2.1,282.4,7.3,5.5,9.5,11.1,333.6
2.5,286.6,6.7,5.3,9.6,12.4,334.5
2.8,288.3,6.8,5.6,6.4,12.8,332.5
2.9,288.3,7,5.8,6.9,12.5,329.5
2.9,288,7.2,5.9,7.2,12.4,328.9
3,288.1,7.2,6,7.2,12.8,331.3
3.1,289.3,7.3,6.1,7.6,13.2,332
3.3,1.2,7.4,6.2,7.9,14.1,330.6
3.6,1.4,7.5,6.4,8,15.5,330.4
4.1,1.3,7.8,6.7,8.7,16.8,330.6
4.5,1.2,8.3,7,9.2,17.2,331.1
4.8,2,8.6,7.3,9.8,17,333.9
4.8,3.5,8.8,7.4,10.1,15.8,337.6
4.3,8.1,8.8,7.4,10.2,13,344.8
3.6,14.7,8.8,7.3,10.3,9.9,2.1
3.1,18.3,8.8,7.4,10.2,7.1,19.9
2.6,20.1,8.7,7.4,10.1,6.1,43.5
2.3,21.3,8.5,7.2,9.9,5.8,65.1
2.1,22.3,8.1,6.8,9.6,6.1,86.2
1.9,23.6,7.7,6.4,9.4,6,100.7
1.8,25,7.4,6.2,9,5.6,109.8
1.7,26.7,7.2,6.1,8.8,5.8,119.2
1.6,100.8,7.1,5.9,8.3,6.4,134.1
1.5,101.4,7,5.7,8,6.5,161.4
1.5,101.4,7,5.7,8,5.8,189.6
1.4,101,6.9,5.6,7.8,6.2,222.4
1.5,243.9,6.7,5.3,7.7,7.6,257.4
1.7,247.4,6.4,5.1,7.3,9.1,276.2
2,248.7,6.4,5.2,6.6,9.7,281.8
2.2,283.6,7.1,5.6,6.8,9.4,285
2.5,286.3,8.1,6.2,12,8.8,285.5
2.8,287.4,9,6.8,12.1,8.4,283
3,287.8,9.5,7.3,12.1,8.4,281.2
3,287.9,9.7,7.5,12,7.7,284.8
2.9,287.9,9.8,7.8,11.8,6.3,280.2
2.7,287.8,9.8,8,11.5,5.4,267.8
2.5,287.7,9.8,8.1,11.6,4.7,258
2.3,287.6,9.6,8.2,11.3,3.2,238.3
2.2,287.4,9.5,8.2,11,3.9,184.1
2,287.3,9.3,8.1,10.7,5.8,169.5
1.8,287,9,7.7,10.7,7.6,161.4
1.8,286.7,8.2,6.2,10.2,8.9,152.7
1.8,286.2,6.9,5.1,9.9,10.2,149.2
2,157.9,6,4.9,5.5,10.9,147.9
2.1,155.7,5.9,5,6,11,143.3
2.1,153.3,6.1,5.2,6.5,10.9,135.4
2.2,148.7,6.2,5.3,6.6,11.6,130.3
2.3,147.2,6.4,5.4,7.1,11.3,129.2
2.3,172.6,6.5,5.5,7.4,10.4,127.6
2.3,174.4,6.6,5.5,7.9,10.8,123.7
2.3,170.2,6.5,5.5,7.8,10.8,125.2
2.2,167.1,6.5,5.5,7.7,9.7,129.4
2,167.7,6.5,5.5,7.6,8.3,134.1
1.9,168.6,6.6,5.6,7.6,7.6,135
1.8,212,6.7,5.5,7.6,8,130
1.9,213.7,6.7,5.4,7.5,9.1,127.1
2.1,214.4,6.6,5.4,6.4,9.8,118.2
2.3,102.1,6.5,5.4,6.4,11.3,106.5
2.6,93,6.6,5.6,7.1,12.9,101.7
3.1,87.1,7,6,7.6,14.1,97.1
3.6,83.9,7.5,6.5,8.1,15.1,92.6
4.2,83.6,8.1,7,8.7,16.3,90.3
4.8,105.6,8.7,7.4,9.4,16.4,91.7
5.1,107,9.2,7.8,9.7,15.3,93.7
5.2,107,9.7,8.3,10.3,14.1,94
5.3,103.9,10.1,8.7,10.5,13.2,94.6
5.5,83.8,10.5,9,10.9,13.1,95.9
5.6,80.7,10.9,9.3,11.4,11.6,97.6
5.6,79,11.2,9.8,11.5,10,99.6
5.6,75.5,11.5,10.2,11.6,8.4,102.2
5.5,70.6,11.7,10.5,12.8,7,105.3
5.5,69.4,11.9,10.7,12.9,5.7,116.8
5.4,68.7,12,10.9,13,3.7,127.6
5.4,259.9,12,11,13,2.4,141.5
5.2,262.5,12,11,13,2.4,171.1
5.1,264.9,11.9,11,13,3,220.8
5,267.6,11.8,10.9,12.9,5.7,244.4
4.8,270,11.7,10.8,12.8,8.6,253
4.7,271.8,11.4,10.2,12.6,10.1,257.1
4.6,273.8,11,9.5,12.7,10,261.9
4.4,276,10.9,9.3,12.3,8.4,271.6
4.1,278.1,10.9,9.6,12.1,6,291.6
3.8,279.6,10.8,9.8,12,4.3,330.3
3.6,280.9,10.7,9.8,11.9,4.9,15.7
3.3,281.8,10.6,9.7,11.8,7.4,28.3
3.1,282.4,10.5,9.6,11.8,9.5,33.4
3,282.8,10.2,8.8,11.7,9.9,41.7
2.9,283.2,9.6,7.4,11.7,8.7,64.6
3,283.5,9.1,7,11.7,8.9,82.3
3.2,283.8,8.8,6.9,11.6,10.6,91.9
3.7,94.8,8.8,7.1,9.6,12.6,97.9
4.1,110,9.1,7.4,10.7,12.4,99.4
4.3,123.6,9.5,7.7,11.1,12.2,98.8
4.4,128.5,9.7,7.8,11.6,12.7,98.9
4.5,130.5,9.8,7.7,11.7,12.9,100.1
4.5,131.7,9.7,7.6,11.8,12.6,102.6
4.3,132.3,9.6,7.5,11.8,12.6,104
4.2,132.5,9.3,7.3,11.7,12.6,102.7
4,131.5,9,7.1,11.5,13.3,102
4,128.4,8.6,6.9,10.6,13.6,100.7
3.9,125.9,8.4,6.8,9.4,13.9,96.5
4,121.2,8.2,6.7,8.9,15.1,93.6
4.2,116.8,8.1,6.8,8.8,16,93.9
4.4,112.5,8.3,7,9.1,16.3,92.7
4.6,107.3,8.5,7.1,9.3,16.5,88.5
4.9,100,8.7,7.4,9.3,17.2,84.9
5.4,75.7,9.1,7.7,9.5,18.6,85.3
6.2,70.4,9.6,8.2,10.3,19.6,86.4
7,69.9,10.2,8.7,11,20.8,87.5
7.8,70.1,10.7,9.1,11.6,21.6,88
8.5,70.9,11.1,9.5,12.3,22.1,90
8.8,88.8,11.5,9.8,12.5,21.8,93
8.9,101.7,11.7,9.9,12.9,21,94.6
8.5,103.7,11.6,9.9,12.6,20.1,96.6
8,105.3,11.4,9.6,12.9,19.2,101.4
7.4,107.4,11.2,9.4,12.6,18.1,106.7
6.7,109.7,10.9,9.1,12.3,16.7,111.2
6.1,112.5,10.5,8.8,12,16.2,114.8
5.8,117,10.1,8.4,11.4,16.2,119.8
5.4,120.9,9.8,8.1,11.3,15.6,125.6
5,124.4,9.6,7.8,11,14.6,132.5
4.6,126.9,9.4,7.6,10.6,13,134.7
4.2,128.4,9.1,7.4,10.5,13.2,137.2
4.1,129.4,8.8,7.1,9.7,13.4,138.4
4,129.8,8.6,7,9.3,13.5,135.3
4.1,129.8,8.4,6.9,8.9,14.8,131
4.5,131,8.4,7.1,9.2,17.1,128.1
5,137.1,8.7,7.4,9.6,17.6,127
5.4,151,9.1,7.7,10.2,17.3,136.7
5.4,158.8,9.4,8,10.5,15.8,153.8
5.3,165.8,9.6,8.1,10.6,15.1,166.7
5.1,168.9,9.6,8.1,10.8,14.9,170.8
5.1,172,9.6,8.1,10.9,14.5,171.7
4.9,178.3,9.8,8.3,11.1,12.6,179.3
4.6,187.3,10.1,8.7,11.3,9,211.6
4.3,193.3,10.4,9.1,11.4,9,254.5
4,195.3,10.6,9.3,11.5,8.3,269.6
3.8,196.8,10.7,9.5,11.5,6.1,270.2
3.6,198.1,10.8,9.7,11.6,4.4,259.5
3.4,199.2,10.8,9.7,11.6,3.2,252.9
3.2,200.1,10.7,9.7,11.7,2.9,259
3,200.8,10.7,9.7,11.8,3.8,258.3
2.9,201.4,10.7,9.6,11.8,6.7,253.5
2.8,202,10.3,8.4,11.4,10,255.3
3.2,203.6,8.9,6.5,11.4,11.7,261.2
3.5,206.2,8.3,6.5,11.4,12.4,264.3
3.6,209.8,8.3,6.6,11.7,12.4,262.3
3.6,213.9,8.3,6.7,8.7,12.6,255.3
3.7,218.9,8.2,6.7,9,13.3,252
3.8,254.9,8.3,6.8,9.3,12.9,252.2
3.7,256.4,8.4,7,9.5,12.1,251.5
3.7,258.3,8.4,7,9.5,12.7,252.3
3.8,261.9,8.4,7,9.6,13,260.7
3.8,267.5,8.5,7,9.7,12.4,270.2
3.6,269.6,8.4,7,9.6,11.5,274.6
3.3,270.5,8.3,6.8,9.7,11.4,277.8
3.2,271.7,8.1,6.6,9.7,11.4,286.3
3,272.8,7.9,6.4,9.6,10.4,298.8
2.7,272.5,8,6.4,9.5,9,306.2
2.6,33.5,8.1,6.4,9.4,8.7,304.8
2.6,31.8,8.1,6.3,9.7,9.7,305.7
2.6,30.6,7.9,6.1,9,10.1,309.5
2.7,29.5,7.7,6,7.7,10.7,310.5
2.9,324,7.6,6.1,7.8,11.4,313.8
3.1,331.3,7.6,6.2,7.8,12.5,322.4
3.5,336.4,7.8,6.4,8.7,13.4,335.1
3.8,339.8,8.2,6.8,9.4,13.7,340.7
4.2,340.2,8.7,7.2,10,13.8,338.6
4.5,13.9,9,7.4,10.4,14.6,335.4
4.8,337.9,9.2,7.6,10.3,15.4,335.4
5.1,336.6,9.5,7.8,10.8,15.5,334.2
5.4,335.2,9.7,8,11,15.8,331
5.6,334.1,9.8,8.1,11.2,16.4,329.4
5.9,333.7,10,8.3,11.4,16.9,330.5
6.2,333.9,10.2,8.5,11.5,17.4,331.9
6.6,334,10.5,8.7,11.4,18.1,332.2
7.2,334.3,10.8,9,12.2,19.4,333.3
7.9,336.2,11.2,9.3,12.7,20.4,337.8
8.5,10.7,11.6,9.7,13,20.6,343
8.9,15.1,11.9,10,13.6,20.8,347
9.1,18.5,12.2,10.1,14.2,20.6,347.9
9.1,21.1,12.2,10.1,13.9,20.4,349.5
8.8,24.6,12.1,10.1,13.9,19.4,351.4
8.3,28.2,12,9.9,14.3,18.2,350.2
7.7,30.1,11.8,9.7,13.8,17.5,347.8
7.2,31.3,11.5,9.5,13.4,16.8,346.6
6.7,32.1,11.2,9.2,13.2,16,347.2
